identifier	name	definition	synonyms	alts	parents	species
SPAC644.16	rna15	mRNA cleavage factor complex RNA-binding protein Rna15			so:0001217	
SPAC644.17c	mrpl9	mitochondrial ribosomal protein subunit L3	mrp9		so:0001217	
SPAC644.18c	bet3	TRAPP I, II and III complex RabGEF subunit Bet3			so:0001217	
SPAC652.01		BC10 family small membrane protein, unknown biological role, human BLCAP ortholog			so:0001217	
SPAC664.01c	swi6	heterochromatin (HP1) family chromodomain protein Swi6	SPAC824.10c		so:0001217	
SPAC664.02c	arp8	Ino80 complex actin-like protein Arp8			so:0001217	
SPAC664.03	paf1	RNA polymerase II associated Paf1 complex			so:0001217	
SPAC664.04c	rps1602	40S ribosomal protein S16	rps16-2|rps16		so:0001217	
SPAC664.05	rpl13	60S ribosomal protein L13			so:0001217	
SPAC664.06	rlp7	ribosomal protein L7-like Rlp7 involved in ribosome biogenesis	rpl7		so:0001217	
SPAC664.07c	rad9	checkpoint clamp complex protein Rad9			so:0001217	
SPAC664.08c	bfr2	traub family protein involved in ribosome biogenesis			so:0001217	
SPAC664.09	ggt1	gamma-glutamyltranspeptidase Ggt1			so:0001217	
SPAC664.10	klp2	kinesin-14 family minus-end directed microtubule motor Klp2			so:0001217	
SPAC664.11	ssc1	mitochondrial (2Fe-2S) cluster assembly chaperone Ssc1	ssp1		so:0001217	
SPAC664.12c	sdh6	mitochondrial succinate dehydrogenase assembly factor, LYR family Sdh6			so:0001217	
SPAC664.13		Schizosaccharomyces pombe specific protein			so:0001217	
SPAC664.14	amt2	plasma membrane ammonium transmembrane transporter Amt2			so:0001217	
SPAC664.15	mdv1	mitochondrial outer membrane fission complex, WD repeat subunit Mdv1			so:0001217	
SPAC683.02c		zf-CCHC type zinc finger protein, human ZCCHC9 ortholog, implicated in mRNA splicing	SPAC694.01c		so:0001217	
SPAC683.03		Schizosaccharomyces pombe specific protein			so:0001217	
SPAC688.02c	mis14	MIS12/MIND complex Mis14/Nsl1	nsl1		so:0001217	
SPAC688.03c		human AMMECR1 homolog			so:0001217	
SPAC688.04c	gst3	glutathione S-transferase Gst3			so:0001217	
SPAC688.06c	slx4	structure-specific endonuclease subunit Slx4			so:0001217	
SPAC688.07c	rng10	cytoskeleton adaptor for Rga7 GTPase activator Rng10			so:0001217	
SPAC688.08	srb8	mediator complex subunit Med12	med12		so:0001217	
SPAC688.09	rim2	mitochondrial carrier, pyrimidine nucleotide Rim2			so:0001217	
SPAC688.10	rev3	mitochondrial DNA polymerase, zeta catalytic subunit Rev3			so:0001217	
SPAC688.11	end4	clathrin adaptor End4	sla2		so:0001217	
SPAC688.12c		Schizosaccharomyces specific protein			so:0001217	
SPAC688.13	scn3	TatD DNase family Scn1	scn1		so:0001217	
SPAC688.14	set13	ribosome L32 lysine methyltransferase Set13			so:0001217	
SPAC688.16		human TMEM254 ortholog			so:0001217	
SPAC694.02		DEAD/DEAH box helicase, human DDL60 and DDL60L ortholog, implicated in mRNA degradation			so:0001217	
SPAC694.03		nicotinamide-nucleotide adenylyltransferase			so:0001217	
SPAC694.04c		nuclear/mitochondrial metal-dependent protein hydrolase, human MYG1 ortholog			so:0001217	
SPAC694.05c	rps2502	40S ribosomal protein S25	rps25-2|rps25		so:0001217	
SPAC694.06c	mrc1	claspin, Mrc1			so:0001217	
SPAC6B12.02c	mus7	DNA repair protein Mus7/Mms22	mms22		so:0001217	
SPAC6B12.03c	bit2	HbrB family protein involved in TOR signaling Bit2	bit61		so:0001217	
SPAC6B12.04c		2-aminoadipate transaminase/kynurenine-oxoglutarate transaminase			so:0001217	
SPAC6B12.05c	ies2	Ino80 complex subunit Ies2			so:0001217	
SPAC6B12.06c	rrg9	mitochondrial ribosome assembly protein Rrg9			so:0001217	
SPAC6B12.07c	pqr1	ubiquitin-protein ligase E3 with SPX domain Pqr1/Spx1	spx1		so:0001217	
SPAC6B12.08	epr1	Atg8-interacting ER-phagy receptor Epr1	mug185		so:0001217	
SPAC6B12.09	trm10	tRNA m(1)G methyltransferase Trm10			so:0001217	
SPAC6B12.10c	spp1	DNA primase catalytic subunit Spp1	pri1		so:0001217	
SPAC6B12.11	drc1	DNA replication preinitiation complex assembly protein	sld2		so:0001217	
SPAC6B12.12	tom70	mitochondrial TOM complex TPR repeat subunit Tom70			so:0001217	
SPAC6B12.13		serine/threonine protein phosphatase PP1 regulatory subunit			so:0001217	
SPAC6B12.14c		conserved eukaryotic protein, human HAPSTR1 ortholog, stress response protein			so:0001217	
SPAC6B12.15	cpc2	ribosome-associated signalling scaffold, receptor of activated C kinase (RACK1) ortholog Cpc2	rkp1		so:0001217	
SPAC6B12.16	meu26	DUF4451 family conserved fungal protein			so:0001217	
SPAC6B12.18	gon7	EKC/KEOPS complex subunit Gon7	prl55		so:0001217	
SPAC6B12.19	rsa3	ribosome assembly protein Rsa3	new7		so:0001217	
SPAC6C3.02c	mix17	mitochondrial CHCH domain protein Mix17			so:0001217	
SPAC6C3.03c		Schizosaccharomyces pombe specific protein			so:0001217	
SPAC6C3.04	cit1	citrate synthase Cit1			so:0001217	
SPAC6C3.05	meu43	Schizosaccharomyces specific protein Meu43			so:0001217	
SPAC6C3.06c	neo1	Golgi membrane phospholipid translocase (flippase) Neo1			so:0001217	
SPAC6C3.07	mug68	Schizosaccharomyces specific protein Mug68			so:0001217	
SPAC6C3.08	nas6	proteasome assembly chaperone, gankyrin			so:0001217	
SPAC6C3.09	rpp40	RNase P and RNase MRP subunit Rpp40			so:0001217	
SPAC6F12.02	rst2	DNA-binding transcription factor Rst2			so:0001217	
SPAC6F12.03c	fsv1	SNARE Stx8	stx8|syn8		so:0001217	
SPAC6F12.04	tvp15	COPI-coated vesicle associated protein			so:0001217	
SPAC6F12.05c	tnr3	thiamine diphosphokinase Tnr3/ Nudix hydrolase fusion protein			so:0001217	
SPAC6F12.06	rdi1	Rho GDP dissociation inhibitor Rdi1			so:0001217	
SPAC6F12.07	tom20	mitochondrial TOM complex subunit Tom20			so:0001217	
SPAC6F12.08c	exo84	exocyst complex subunit Exo84			so:0001217	
SPAC6F12.09	rdp1	RNA-directed RNA polymerase Rdp1	rdr1|csp7		so:0001217	
SPAC6F12.10c	ade3	phosphoribosylformylglycinamidine synthase Ade3	min11		so:0001217	
SPAC6F12.11c	sfc1	transcription factor TFIIIC complex A box associated subunit Sfc1			so:0001217	
SPAC6F12.12	par2	serine/threonine protein phosphatase PP2A regulatory subunit B-56 Par2	pbp2		so:0001217	
SPAC6F12.13c	fps1	geranyltranstransferase Fps1			so:0001217	
SPAC6F12.14	cut23	anaphase-promoting complex TPR lobe subcomplex subunit Apc8	apc8		so:0001217	
SPAC6F12.15c	cut9	anaphase-promoting complex TPR lobe subcomplex subunit Cut9/Apc6	dre1|apc6		so:0001217	
SPAC6F12.16c	mtr4	TRAMP complex ATP-dependent RNA helicase subunit Mtr4			so:0001217	
SPAC6F12.17	rna14	mRNA cleavage and polyadenylation specificity factor complex subunit Rna14			so:0001217	
SPAC6F6.01	cch1	plasma membrane calcium ion import channel Cch1			so:0001217	
SPAC6F6.02c	pof5	F-box protein Pof5			so:0001217	
SPAC6F6.03c	nog2	ribosome export GTPase Nog2			so:0001217	
SPAC6F6.04c		transmembrane transporter			so:0001217	
SPAC6F6.05	ost2	oligosaccharyltransferase epsilon subunit Ost2			so:0001217	
SPAC6F6.06c	rax2	cell polarity factor Rax2			so:0001217	
SPAC6F6.07c	rps13	40S ribosomal protein S13			so:0001217	
SPAC6F6.08c	cdc16	two-component GAP Cdc16	bub2		so:0001217	
SPAC6F6.09	eaf6	Mst2/NuA4 histone acetyltransferase complex subunit Eaf6			so:0001217	
SPAC6F6.10c	arc2	ARP2/3 actin-organizing complex subunit Arc34	arc34		so:0001217	
SPAC6F6.11c		pyridoxine-pyridoxal-pyridoxamine kinase			so:0001217	
SPAC6F6.12	atg24	autophagy associated PX/BAR domain sorting nexin Atg24	snx4		so:0001217	
SPAC6F6.13c		Golgi localized Alpha/Beta hydrolase fold, DUF726 family protein			so:0001217	
SPAC6F6.15	ypt5	GTPase Ypt5			so:0001217	
SPAC6F6.16c	tpz1	shelterin complex subunit Tpz1	SPAC6F6.18c|mug169		so:0001217	
SPAC6F6.17	rif1	telomere length regulator protein Rif1	tap1|tap11|SPAPJ736.01		so:0001217	
SPAC6F6.19		RNA-binding protein, G-patch type, human GPATCH11 ortholog			so:0001217	
SPAC6G10.02c	tea3	cell end marker Tea3			so:0001217	
SPAC6G10.03c	cld1	mitochondrial cardiolipin-specific phospholipase Cld1			so:0001217	
SPAC6G10.04c	pre5	20S proteasome complex subunit alpha 6 Pre5			so:0001217	
SPAC6G10.05c	trs120	TRAPP II complex subunit Trs120			so:0001217	
SPAC6G10.06	tda3	FAD-dependent amino acid oxidase involved in late endosome to Golgi transport Tda3			so:0001217	
SPAC6G10.07	cbc1	nuclear cap-binding complex large subunit			so:0001217	
SPAC6G10.08	idp1	isocitrate dehydrogenase Idp1			so:0001217	
SPAC6G10.09	ghs1	glucosidase I Ghs1			so:0001217	
SPAC6G10.10c		human mmtag2 ortholog, implicated in splicing			so:0001217	
SPAC6G10.11c	ubi3	ribosomal-ubiquitin fusion protein Ubi3			so:0001217	
SPAC6G10.12c	ace2	DNA-binding transcription factor Ace2			so:0001217	
SPAC6G9.01c		DUF1764 family conserved eukaryotic protein, fungi, plants, apicomplexa			so:0001217	
SPAC6G9.02c	nop9	pumilio family RNA-binding protein Nop9			so:0001217	
SPAC6G9.03c	rtt106	histone H3.3 H4 heterotetramer chaperone Rtt106	mug183		so:0001217	
SPAC6G9.04	spo7	ArfGEF Spo7	mug79		so:0001217	
SPAC6G9.05	pcd1	coenzyme A diphosphatase			so:0001217	
SPAC6G9.06c	pcp1	gamma tubulin complex linker, pericentrin/kendrin Pcp1			so:0001217	
SPAC6G9.07c	arc4	ARP2/3 actin-organizing complex subunit Arc4	arc19		so:0001217	
SPAC6G9.08	ubp6	ubiquitin C-terminal hydrolase Ubp6			so:0001217	
SPAC6G9.09c	rpl2401	60S ribosomal protein L24	rpl24-01|rpl24		so:0001217	
SPAC6G9.10c	sen1	ATP-dependent 5' to 3' DNA/RNA helicase Sen1			so:0001217	
SPAC6G9.11	syb1	SNAP receptor, synaptobrevin family			so:0001217	
SPAC6G9.12	cfr1	exomer complex BRCT domain subunit Cfr1			so:0001217	
SPAC6G9.13c	bqt1	bouquet formation protein Bqt1	mug23|rec26		so:0001217	
SPAC6G9.14	puf4	pumilio family RNA-binding protein Puf4			so:0001217	
SPAC6G9.15c	ebp1	Ell binding protein Ebp1			so:0001217	
SPAC6G9.16c	xrc4	XRCC4 nonhomologous end joining factor Xrc4			so:0001217	
SPAC732.01	vma11	V-type ATPase V0 subunit c' (proteolipid subunit)			so:0001217	
SPAC732.02c	fpb26	fructose-2,6-bisphosphate 2-phosphatase activity			so:0001217	
SPAC750.01		NADP-dependent aldo/keto reductase, unknown biological role, implicated in cellular detoxification			so:0001217	
SPAC750.02c		transmembrane transporter			so:0001217	
SPAC750.03c		methyltransferase			so:0001217	
SPAC750.04c	ftm3	sub-telomeric 5Tm protein family Ftm3			so:0001217	
SPAC750.05c	ftm4	sub-telomeric 5Tm protein family Ftm4			so:0001217	
SPAC750.06c		S. pombe specific DUF999 protein family 4			so:0001217	
SPAC750.07c		S. pombe specific protein			so:0001217	
SPAC750.08c		NAD-dependent malic enzyme (predicted), partial			so:0001217	
SPAC767.01c	vps1	dynamin family protein Vps1	SPAC9G1.14c		so:0001217	
SPAC7D4.02c	sfp47	Ubp4 interactor Sfp47			so:0001217	
SPAC7D4.03c	ahk1	MAP kinase cascade scaffold protein Ahk1			so:0001217	
SPAC7D4.04	atg11	autophagy associated protein kinase regulator Atg11	taf1|cvt9		so:0001217	
SPAC7D4.05		HAD superfamily hydrolase, unknown role			so:0001217	
SPAC7D4.06c	alg3	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase Alg3			so:0001217	
SPAC7D4.07c	trx1	cytosolic thioredoxin Trx1			so:0001217	
SPAC7D4.08		Schizosaccharomyces pombe specific protein			so:0001217	
SPAC7D4.09c	dfg10	3-oxo-5-alpha-steroid 4-dehydrogenase			so:0001217	
SPAC7D4.10	vma13	V-type ATPase V1 subunit H			so:0001217	
SPAC7D4.11c	sec39	secretory pathway protein Sec39			so:0001217	
SPAC7D4.12c		plasma membrane ThrE amino acid transmembrane transporter family protein			so:0001217	
SPAC7D4.13c		Schizosaccharomyces specific protein			so:0001217	
SPAC7D4.14c	iss10	MTREC (exosome adaptor) complex proline-rich subunit Iss10/Pir1	pir1		so:0001217	
SPAC7D4.15c	ost4	oligosaccharyltransferase subunit Ost4			so:0001217	
SPAC806.02c		CIA machinery CIA1/CFD1 fusion protein			so:0001217	
SPAC806.03c	rps2601	40S ribosomal protein S26	rps26-1|rps26		so:0001217	
SPAC806.04c	duf8901	cobalt/nickel-dependent phosphatase involved in cellular detoxification/metabolite repair Duf8901			so:0001217	
SPAC806.05	lyr3	mitochondrial LYR family protein			so:0001217	
SPAC806.06c		nicotinamide mononucleotide (NMN) adenylyltransferase			so:0001217	
SPAC806.07	ndk1	nucleoside diphosphate kinase Ndk1			so:0001217	
SPAC806.08c	mod21	gamma tubulin complex GCP5 subunit Mod21			so:0001217	
SPAC806.11		dubious			so:0001217	
SPAC821.03c	slf1	cell cortex node protein Slf1			so:0001217	
SPAC821.04c	cid13	cytoplasmic poly(A) polymerase Cid13			so:0001217	
SPAC821.05	tif308	translation initiation factor eIF3h (p40)	eif8|tif38		so:0001217	
SPAC821.06	spn2	mitotic and meiotic (sporulation) septin Spn2			so:0001217	
SPAC821.07c	moc3	DNA-binding transcription factor Moc3			so:0001217	
SPAC821.08c	slp1	substrate-specific mitotic metaphase/anaphase APC coactivator Slp1/Cdc20	cdc20		so:0001217	
SPAC821.09	eng1	cell septum surface endo-1,3-beta-glucanase Eng1			so:0001217	
SPAC821.10c	sod1	superoxide dismutase Sod1			so:0001217	
SPAC821.11	pro1	gamma-glutamyl phosphate reductase Pro1			so:0001217	
SPAC821.12	orb6	serine/threonine protein kinase Orb6			so:0001217	
SPAC821.13c	dnf1	trans-Golgi network aminophospholipid translocase (flippase), Dnf1	SPAC955.01c		so:0001217	
SPAC823.03	ppk15	serine/threonine protein kinase Ppk15			so:0001217	
SPAC823.04	rrp36	rRNA processing protein Rrp36			so:0001217	
SPAC823.05c	tlg2	SNARE Tlg2			so:0001217	
SPAC823.06	taf3	transcription factor TFIID complex subunit Taf3			so:0001217	
SPAC823.07	pga3	GPI-phospholipase A2 activity regulator Pga3			so:0001217	
SPAC823.08c	rrp3	ATP-dependent RNA helicase Rrp3			so:0001217	
SPAC823.09c		threonine aspartase, involved in protein processing			so:0001217	
SPAC823.10c	hem25	mitochondrial carrier, glycine Hem25			so:0001217	
SPAC823.11	sgp1	sphingosine-1-phosphate phosphatase Spg1/Lcb3	lcb3		so:0001217	
SPAC823.12	vps11	HOPs/CORVET complex ubiquitin protein ligase E3 subunit Vps11	pep5		so:0001217	
SPAC823.13c	she9	mitochondrial inner membrane protein She9			so:0001217	
SPAC823.14	ptf1	phosphoric monoester hydrolase Ptf1			so:0001217	
SPAC823.15	ppa1	serine/threonine protein phosphatase PP2A catalytic subunit Ppa1			so:0001217	
SPAC823.16c	atg1802	autophagy associated WD repeat protein Atg18b	mug179|atg18b|atg18		so:0001217	
SPAC823.17	tom6	mitochondrial TOM complex subunit Tom6	SPAC823.02		so:0001217	
SPAC824.02	bst1	GPI inositol deacylase Bst1			so:0001217	
SPAC824.03c		mitochondrial endonuclease family, related to holliday junction resolvases, implicated in DNA or tRNA metabolism			so:0001217	
SPAC824.04	swd22	mRNA cleavage and polyadenylation specificity factor complex, WD repeat protein Swd22	swd2.2		so:0001217	
SPAC824.05	vps16	HOPS/CORVET complex subunit Vps16			so:0001217	
SPAC824.06	tim14	TIM23 translocase complex subunit Tim14			so:0001217	
SPAC824.07	glo2	glyoxalase II			so:0001217	
SPAC824.08	gda1	Golgi nucleoside-diphosphatase Gda1	gdp1		so:0001217	
SPAC824.09c		GTPase activating protein			so:0001217	
SPAC869.01		hydrolase activity, implicated in cellular detoxification			so:0001217	
SPAC869.02c	yhb1	nitric oxide dioxygenase Yhb1			so:0001217	
SPAC869.03c		plasma membrane urea transmembrane transporter			so:0001217	
SPAC869.04		formamidase-like protein, implicated in cellular detoxification			so:0001217	
SPAC869.05c	sul2	plasma membrane sulfate transmembrane transporter Sul2			so:0001217	
SPAC869.06c	hry1	HHE domain cation binding protein			so:0001217	
SPAC869.07c	mel1	alpha-galactosidase, melibiase			so:0001217	
SPAC869.08	pcm2	protein-L-isoaspartate O-methyltransferase Pcm2			so:0001217	
SPAC869.09		Con-6 family conserved fungal protein			so:0001217	
SPAC869.10c	put4	plasma membrane proline transmembrane transporter Put4			so:0001217	
SPAC869.11	cat1	plasma membrane arginine/lysine amino acid transmembrane transporter Cat1	SPAC922.08c		so:0001217	
SPAC890.02c	alp7	TACC protein Alp7	mia1		so:0001217	
SPAC890.03	ppk16	serine/threonine protein kinase Ppk16	mug92		so:0001217	
SPAC890.04c	ytm1	ribosome biogenesis WD repeat WDR12/Ytm1 protein			so:0001217	
SPAC890.05	pxr1	ribosome biogenesis protein, G-patch domain, PINX1 family Pxr1			so:0001217	
SPAC890.06	nup155	nucleoporin, WD repeat Nup155	nup157|nup170		so:0001217	
SPAC890.07c	rmt1	type I protein arginine N-methyltransferase Rmt1	prmt1		so:0001217	
SPAC890.08	rpl31	60S ribosomal protein L31			so:0001217	
SPAC8C9.03	cgs1	cAMP-dependent protein kinase regulatory subunit Cgs1	rak1		so:0001217	
SPAC8C9.04		Schizosaccharomyces specific disordered protein			so:0001217	
SPAC8C9.05	dtd1	D-Tyr-tRNA deacylase Dtd1			so:0001217	
SPAC8C9.06c	ppr4	mitochondrial Cox1 translation regulator Ppr4			so:0001217	
SPAC8C9.07	fyv7	rRNA processing protein Fyv7			so:0001217	
SPAC8C9.08	rps5	40S ribosomal protein S5			so:0001217	
SPAC8C9.09c	mug129	Schizosaccharomyces specific protein Mug129			so:0001217	
SPAC8C9.10c	rrp14	ribosome biogenesis protein Rrp14			so:0001217	
SPAC8C9.11	fra2	iron-sensor Fra2			so:0001217	
SPAC8C9.12c	mrs3	mitochondrial carrier, iron ion Mrs3			so:0001217	
SPAC8C9.14	prr1	stress-responsive DNA-binding transcription factor Prr1			so:0001217	
SPAC8C9.15c	tif225	translation initiation factor eIF2B epsilon subunit			so:0001217	
SPAC8C9.16c	oxr1	V-type ATPase inhibitor and disassembly protein in response to oxidative stress Oxr1	mug63		so:0001217	
SPAC8C9.17c	spc34	DASH complex subunit Spc34			so:0001217	
SPAC8C9.19	emr1	Ermes regulator Emr1			so:0001217	
SPAC8E11.01c	suc2	sucrose alpha-glucosidase Suc2	SPAC959.01		so:0001217	
SPAC8E11.02c	rad24	14-3-3 protein Rad24	sam4|anr5		so:0001217	
SPAC8E11.03c	dmc1	RecA family ATPase Dmc1	dmp1		so:0001217	
SPAC8E11.04c		palmitoyl-(protein) hydrolase			so:0001217	
SPAC8E11.05c		DUF5102 family conserved fungal protein, associated with clathrin coated vesicles			so:0001217	
SPAC8E11.06		Schizosaccharomyces pombe specific protein			so:0001217	
SPAC8E11.07c	alp31	tubulin specific chaperone cofactor A, Alp31			so:0001217	
SPAC8E11.08c		dubious			so:0001217	
SPAC8E11.10		sorbose reductase			so:0001217	
SPAC8E11.12		Schizosaccharomyces pombe specific protein			so:0001217	
SPAC8F11.02c	dph3	diphthamide biosynthesis protein Dph3			so:0001217	
SPAC8F11.03	msh3	MutS protein homolog 3	swi4		so:0001217	
SPAC8F11.04		U3 snoRNP-associated protein Cic1/Utp30 family			so:0001217	
SPAC8F11.05c	mug130	Schizosaccharomyces specific protein Mug130			so:0001217	
SPAC8F11.06	brr6	nuclear envelope protein Brr6/Brl1	brl1		so:0001217	
SPAC8F11.07c	cdc24	DNA replication protein Cdc24			so:0001217	
SPAC8F11.08c		ER membrane associated esterase/lipase			so:0001217	
SPAC8F11.09c	nnt1	nicotinamide N-methyltransferase Nnt1			so:0001217	
SPAC8F11.10c	pvg1	Golgi pyruvyltransferase Pvg1	SPACUNK4.18		so:0001217	
SPAC9.02c		polyamine N-acetyltransferase			so:0001217	
SPAC9.03c	brr2	U5 snRNP complex ATPase subunit Brr2	spp41		so:0001217	
SPAC9.04	Tf2-1	retrotransposable element/transposon Tf2-type			so:0001217	
SPAC9.05	fml1	ATP-dependent 3' to 5' DNA helicase, FANCM ortholog Fml1	mfh1		so:0001217	
SPAC9.06c		5'-methylthioribulose-1-phosphate dehydratase, adducin Mta3			so:0001217	
SPAC9.07c		GTPase Obg family, involved in cytoplasmic translation Rbg1			so:0001217	
SPAC9.08c		steroid reductase			so:0001217	
SPAC9.09	met26	homocysteine methyltransferase Met26			so:0001217	
SPAC9.10	thi9	plasma membrane thiamine/proton high affinity transmembrane transporter Thi9	ptr1		so:0001217	
SPAC9.11		Schizosaccharomyces specific protein			so:0001217	
SPAC9.12c	atp12	mitochondrial F1-FO ATP synthase chaperone Atp12			so:0001217	
SPAC9.13c	cwf16	splicing factor Cwf16	SPAPJ735.01c		so:0001217	
SPAC922.03		1-aminocyclopropane-1-carboxylate deaminase			so:0001217	
SPAC922.04		Schizosaccharomyces specific protein			so:0001217	
SPAC922.05c		transmembrane transporter			so:0001217	
SPAC922.06		3-oxoacyl-[acyl-carrier-protein]reductase			so:0001217	
SPAC922.07c	atd2	aldehyde dehydrogenase			so:0001217	
SPAC922.09		dubious			so:0001217	
SPAC926.02		TPR repeat protein			so:0001217	
SPAC926.03	rlc1	myosin II regulatory light chain Rlc1			so:0001217	
SPAC926.04c	hsp90	Hsp90 chaperone	swo1|git10		so:0001217	
SPAC926.05c	dph4	diphthamide biosynthesis protein Dph4			so:0001217	
SPAC926.06c		leucine-rich repeat protein, unknown role			so:0001217	
SPAC926.07c	dlc2	dynein light chain Dlc2			so:0001217	
SPAC926.08c	rpf2	Brix domain ribosome biogenesis protein Rpf2			so:0001217	
SPAC926.09c	fas1	fatty acid synthase beta subunit Fas1			so:0001217	
SPAC926.10	new9	Schizosaccharomyces specific protein New9			so:0001217	
SPAC959.02	sec17	alpha SNAP			so:0001217	
SPAC959.03c	utp7	U3 snoRNP-associated protein Utp7			so:0001217	
SPAC959.04c	omh6	Golgi alpha-1,2-mannosyltransferase Omh6			so:0001217	
SPAC959.05c	pdi4	ER membrane protein disulfide isomerase Pdi4			so:0001217	
SPAC959.06c		alpha/beta hydrolase fold			so:0001217	
SPAC959.07	rps403	40S ribosomal protein S4	rps4-3|rps4		so:0001217	
SPAC959.08	rpl2102	60S ribosomal protein L21	rpl21-2|rpl21		so:0001217	
SPAC959.09c	apc5	anaphase-promoting complex platform subcomplex scaffold TPR subunit Apc5	SPAP32A8.01c		so:0001217	
SPAC959.10	sen15	tRNA-splicing endonuclease subunit Sen15			so:0001217	
SPAC959.11		Schizosaccharomyces specific protein			so:0001217	
SPAC977.01	ftm1	sub-telomeric 5Tm protein family Ftm1, partial, adjacent to genomic sequence gap			so:0001217	
SPAC977.02	ftm2	sub-telomeric 5Tm protein family Ftm2			so:0001217	
SPAC977.03		methyltransferase			so:0001217	
SPAC977.04		truncated C terminal region of membrane transporter			so:0001217	
SPAC977.05c		Velum formation protein 1-like conserved fungal family			so:0001217	
SPAC977.06		S. pombe specific DUF999 family protein 3			so:0001217	
SPAC977.07c	pfl6	cell surface glycoprotein, flocculin Pfl6			so:0001217	
SPAC977.08	ayr2	1-acyl DHAP reductase Ayr2			so:0001217	
SPAC977.09c	plb4	phospholipase Plb4			so:0001217	
SPAC977.10	nhe1	plasma membrane/prospore membrane sodium ion/proton antiporter Nhe1/Sod2	sod2		so:0001217	
SPAC977.11	fex1	plasma membrane fluoride export channel Fex1			so:0001217	
SPAC977.12		L-asparaginase			so:0001217	
SPAC977.13c		hydrolase, pseudogene (4 frameshifts)			so:0000336	
SPAC977.14c		aldo/keto reductase, predicted calcium channel regulator			so:0001217	
SPAC977.15		dienelactone hydrolase family, implicated in cellular detoxification			so:0001217	
SPAC977.16c	dak2	dihydroxyacetone kinase Dak2			so:0001217	
SPAC977.17		plasma membrane aquaporin family transmembrane transporter			so:0001217	
SPAC977.18		conserved fungal protein			so:0001217	
SPAC9E9.01		dubious			so:0001217	
SPAC9E9.02		dubious			so:0001217	
SPAC9E9.03	leu2	3-isopropylmalate dehydratase Leu2			so:0001217	
SPAC9E9.04		bcap family homolog, vesicle-mediated transport protein			so:0001217	
SPAC9E9.05	sor1	sororin, WAPL antagonist Sor1			so:0001217	
SPAC9E9.06c		threonine synthase			so:0001217	
SPAC9E9.07c	ypt2	GTPase Ypt2			so:0001217	
SPAC9E9.08	rad26	ATRIP, ATR checkpoint kinase regulatory subunit Rad26			so:0001217	
SPAC9E9.09c	atd1	aldehyde dehydrogenase			so:0001217	
SPAC9E9.10c	cbh1	CENP-B homolog Cbh1, domesticated transposable element	cbh		so:0001217	
SPAC9E9.11	plr1	pyridoxal reductase Plr1	plr		so:0001217	
SPAC9E9.12c	abc1	ABC transmembrane transporter Abc1/Ybt1	ybt1		so:0001217	
SPAC9E9.13	wos2	p23 homolog, predicted co-chaperone Wos2			so:0001217	
SPAC9E9.14	vps24	ESCRT III complex subunit Vps24			so:0001217	
SPAC9E9.15		mitochondrial protein complex assembly protein			so:0001217	
SPAC9E9.17c		dubious			so:0001217	
SPAC9G1.02	wis4	MAP kinase kinase kinase Wis4	wak1|wik1		so:0001217	
SPAC9G1.03c	rpl3001	60S ribosomal protein L30	rpl30-1|rpl30		so:0001217	
SPAC9G1.04	oxa101	mitochondrial inner membrane insertase Oxa101	oxa1|oxa1-1|oxa1sp1		so:0001217	
SPAC9G1.05	aip1	actin binding WD repeat protein Aip1			so:0001217	
SPAC9G1.06c	cyk3	Nebulin-family actin filament anchoring protein Cyk3			so:0001217	
SPAC9G1.07		Schizosaccharomyces specific protein			so:0001217	
SPAC9G1.08c		palmitoyl-(protein) hydrolase			so:0001217	
SPAC9G1.09	sid1	PAK-related GC kinase Sid1			so:0001217	
SPAC9G1.10c	inp53	inositol polyphosphate phosphatase Inp53			so:0001217	
SPAC9G1.11c	spn4	mitotic septin Spn4			so:0001217	
SPAC9G1.12	cpd1	tRNA (m1A) methyltransferase complex catalytic subunit Cpd1			so:0001217	
SPAC9G1.13c	swc4	Swr1 complex subunit Swc4			so:0001217	
SPAC9G1.14		dubious			so:0001217	
SPAC9G1.15c	mzt1	mitotic spindle organizing protein Mzt1	tam4		so:0001217	
SPACUNK12.02c	cmk1	calcium/calmodulin-dependent protein kinase Cmk1	CaMK-I		so:0001217	
SPACUNK4.06c	rpb7	DNA-directed RNA polymerase complex II subunit Rpb7	SPAPYUK71.02|csp3		so:0001217	
SPACUNK4.07c	cta4	P-type ATPase family V, transmembrane protein dislocase/calcium transporting ATPase Cta4	sev4|SPAPYUK71.01		so:0001217	
SPACUNK4.08	dpp2	dipeptidyl peptidase	ppp50		so:0001217	
SPACUNK4.09		methyltransferase with rhodanese domain, unknown specificity			so:0001217	
SPACUNK4.10	gor1	glyoxylate reductase			so:0001217	
SPACUNK4.11c	mpp6	nuclear exosome-associated RNA binding protein Mpp6			so:0001217	
SPACUNK4.12c	iph1	insulinase pombe homologue 1	mug138|irp1|ppp34		so:0001217	
SPACUNK4.13c		mitochondrial NTPase Obg family, human OLA1 ortholog, implicated in mitochondrial translation, ribosome assembly, or tRNA metabolism			so:0001217	
SPACUNK4.14	mdb1	BRCT domain protein Mdb1			so:0001217	
SPACUNK4.15		2',3'-cyclic-nucleotide 3'-phosphodiesterase			so:0001217	
